Time,Value
10.01.2023 03:15:00,4824
10.01.2023 03:30:00,5503
10.01.2023 03:45:00,9164
10.01.2023 04:00:00,3527
10.01.2023 04:15:00,6357
10.01.2023 04:30:00,2836
10.01.2023 04:45:00,5561
10.01.2023 05:00:00,1627
10.01.2023 05:15:00,745
10.01.2023 05:30:00,3469
10.01.2023 05:45:00,5527
10.01.2023 06:00:00,7413
10.01.2023 06:15:00,4328
10.01.2023 06:30:00,517
10.01.2023 06:45:00,9758
10.01.2023 07:00:00,2139
10.01.2023 07:15:00,4303
10.01.2023 07:30:00,8250
10.01.2023 07:45:00,1469
10.01.2023 08:00:00,5066
10.01.2023 08:15:00,821
10.01.2023 08:30:00,1716
10.01.2023 08:45:00,4228
10.01.2023 09:00:00,9824
10.01.2023 09:15:00,5536
10.01.2023 09:30:00,5253
10.01.2023 09:45:00,7830
10.01.2023 10:00:00,5965
10.01.2023 10:15:00,7950
10.01.2023 10:30:00,2849
10.01.2023 10:45:00,3794
10.01.2023 11:00:00,8064
10.01.2023 11:15:00,1721
10.01.2023 11:30:00,1147
10.01.2023 11:45:00,7113
10.01.2023 12:00:00,5497
10.01.2023 12:15:00,7616
10.01.2023 12:30:00,2851
10.01.2023 12:45:00,8563
10.01.2023 13:00:00,5092
10.01.2023 13:15:00,8411
10.01.2023 13:30:00,610
10.01.2023 13:45:00,8211
10.01.2023 14:00:00,7421
10.01.2023 14:15:00,4531
10.01.2023 14:30:00,1611
10.01.2023 14:45:00,3016
10.01.2023 15:00:00,1276
10.01.2023 15:15:00,9368
10.01.2023 15:30:00,3004
10.01.2023 15:45:00,9445
10.01.2023 16:00:00,6100
10.01.2023 16:15:00,2836
10.01.2023 16:30:00,7525
10.01.2023 16:45:00,7053
10.01.2023 17:00:00,9558
10.01.2023 17:15:00,1181
10.01.2023 17:30:00,7343
10.01.2023 17:45:00,7990
10.01.2023 18:00:00,8004
10.01.2023 18:15:00,944
10.01.2023 18:30:00,6880
10.01.2023 18:45:00,1716
10.01.2023 19:00:00,2700
10.01.2023 19:15:00,5410
10.01.2023 19:30:00,7868
10.01.2023 19:45:00,8592
10.01.2023 20:00:00,5619
10.01.2023 20:15:00,8787
10.01.2023 20:30:00,1070
10.01.2023 20:45:00,7953
10.01.2023 21:00:00,7405
10.01.2023 21:15:00,1304
10.01.2023 21:30:00,2259
10.01.2023 21:45:00,4223
10.01.2023 22:00:00,5052
10.01.2023 22:15:00,7580
10.01.2023 22:30:00,7894
10.01.2023 22:45:00,4584
10.01.2023 23:00:00,4784
10.01.2023 23:15:00,2539
10.01.2023 23:30:00,9844
10.01.2023 23:45:00,3234
11.01.2023 00:00:00,4327
11.01.2023 00:15:00,6974
11.01.2023 00:30:00,4506
11.01.2023 00:45:00,3545
11.01.2023 01:00:00,7491
11.01.2023 01:15:00,564
11.01.2023 01:30:00,851
11.01.2023 01:45:00,3114
11.01.2023 02:00:00,9030
11.01.2023 02:15:00,4558
11.01.2023 02:30:00,3251
11.01.2023 02:45:00,4662
11.01.2023 03:00:00,4064
11.01.2023 03:15:00,2074
11.01.2023 03:30:00,1924
11.01.2023 03:45:00,7921
11.01.2023 04:00:00,6508
11.01.2023 04:15:00,3773
11.01.2023 04:30:00,3548
11.01.2023 04:45:00,7981
11.01.2023 05:00:00,6103
11.01.2023 05:15:00,836
11.01.2023 05:30:00,4063
11.01.2023 05:45:00,8664
11.01.2023 06:00:00,7776
11.01.2023 06:15:00,645
11.01.2023 06:30:00,6812
11.01.2023 06:45:00,8677
11.01.2023 07:00:00,3532
11.01.2023 07:15:00,7259
11.01.2023 07:30:00,1137
11.01.2023 07:45:00,5718
11.01.2023 08:00:00,9967
11.01.2023 08:15:00,4570
11.01.2023 08:30:00,6856
11.01.2023 08:45:00,4849
11.01.2023 09:00:00,3296
11.01.2023 09:15:00,9552
11.01.2023 09:30:00,2196
11.01.2023 09:45:00,5345
11.01.2023 10:00:00,8259
11.01.2023 10:15:00,3618
11.01.2023 10:30:00,4197
11.01.2023 10:45:00,5953
11.01.2023 11:00:00,8598
11.01.2023 11:15:00,1856
11.01.2023 11:30:00,5395
11.01.2023 11:45:00,3057
11.01.2023 12:00:00,6954
11.01.2023 12:15:00,9255
11.01.2023 12:30:00,4423
11.01.2023 12:45:00,9776
11.01.2023 13:00:00,7732
11.01.2023 13:15:00,6242
11.01.2023 13:30:00,2565
11.01.2023 13:45:00,9060
11.01.2023 14:00:00,5427
11.01.2023 14:15:00,6329
11.01.2023 14:30:00,9339
11.01.2023 14:45:00,1001
11.01.2023 15:00:00,2781
11.01.2023 15:15:00,2974
11.01.2023 15:30:00,8265
11.01.2023 15:45:00,8338
11.01.2023 16:00:00,9555
11.01.2023 16:15:00,502
11.01.2023 16:30:00,4646
11.01.2023 16:45:00,3632
11.01.2023 17:00:00,3712
11.01.2023 17:15:00,7801
11.01.2023 17:30:00,2885
11.01.2023 17:45:00,7512
11.01.2023 18:00:00,3016
11.01.2023 18:15:00,3213
11.01.2023 18:30:00,2697
11.01.2023 18:45:00,3603
11.01.2023 19:00:00,1528
11.01.2023 19:15:00,871
11.01.2023 19:30:00,3704
11.01.2023 19:45:00,9110
11.01.2023 20:00:00,9886
11.01.2023 20:15:00,544
11.01.2023 20:30:00,3664
11.01.2023 20:45:00,5846
11.01.2023 21:00:00,4346
11.01.2023 21:15:00,7818
11.01.2023 21:30:00,2484
11.01.2023 21:45:00,1344
11.01.2023 22:00:00,7884
11.01.2023 22:15:00,1410
11.01.2023 22:30:00,6829
11.01.2023 22:45:00,2150
11.01.2023 23:00:00,4302
11.01.2023 23:15:00,4802
11.01.2023 23:30:00,8458
11.01.2023 23:45:00,1496
12.01.2023 00:00:00,2074
12.01.2023 00:15:00,8840
12.01.2023 00:30:00,6233
12.01.2023 00:45:00,1389
12.01.2023 01:00:00,3438
12.01.2023 01:15:00,4298
12.01.2023 01:30:00,4549
12.01.2023 01:45:00,2603
12.01.2023 02:00:00,4291
12.01.2023 02:15:00,3038
12.01.2023 02:30:00,2124
12.01.2023 02:45:00,805
12.01.2023 03:00:00,7224
12.01.2023 03:15:00,9855
12.01.2023 03:30:00,7808
12.01.2023 03:45:00,1378
12.01.2023 04:00:00,3728
12.01.2023 04:15:00,8461
12.01.2023 04:30:00,8563
12.01.2023 04:45:00,9589
12.01.2023 05:00:00,5951
12.01.2023 05:15:00,7463
12.01.2023 05:30:00,781
12.01.2023 05:45:00,5632
12.01.2023 06:00:00,6262
12.01.2023 06:15:00,7091
12.01.2023 06:30:00,6684
12.01.2023 06:45:00,784
12.01.2023 07:00:00,9275
12.01.2023 07:15:00,3274
12.01.2023 07:30:00,1144
12.01.2023 07:45:00,4688
12.01.2023 08:00:00,7387
12.01.2023 08:15:00,9235
12.01.2023 08:30:00,7738
12.01.2023 08:45:00,8279
12.01.2023 09:00:00,6956
12.01.2023 09:15:00,3185
12.01.2023 09:30:00,2475
12.01.2023 09:45:00,2926
12.01.2023 10:00:00,6775
12.01.2023 10:15:00,8105
12.01.2023 10:30:00,1032
12.01.2023 10:45:00,5652
12.01.2023 11:00:00,4960
12.01.2023 11:15:00,1584
12.01.2023 11:30:00,662
12.01.2023 11:45:00,8727
12.01.2023 12:00:00,8957
12.01.2023 12:15:00,864
12.01.2023 12:30:00,3361
12.01.2023 12:45:00,2836
12.01.2023 13:00:00,7551
12.01.2023 13:15:00,6292
12.01.2023 13:30:00,6582
12.01.2023 13:45:00,4230
12.01.2023 14:00:00,2160
12.01.2023 14:15:00,650
12.01.2023 14:30:00,4619
12.01.2023 14:45:00,854
12.01.2023 15:00:00,2385
12.01.2023 15:15:00,7213
12.01.2023 15:30:00,9433
12.01.2023 15:45:00,9620
12.01.2023 16:00:00,6921
12.01.2023 16:15:00,7614
12.01.2023 16:30:00,4944
12.01.2023 16:45:00,3235
12.01.2023 17:00:00,9034
12.01.2023 17:15:00,5696
12.01.2023 17:30:00,1464
12.01.2023 17:45:00,1297
12.01.2023 18:00:00,4048
12.01.2023 18:15:00,3517
12.01.2023 18:30:00,3032
12.01.2023 18:45:00,6331
12.01.2023 19:00:00,7350
12.01.2023 19:15:00,9095
12.01.2023 19:30:00,979
12.01.2023 19:45:00,2467
12.01.2023 20:00:00,7790
12.01.2023 20:15:00,3302
12.01.2023 20:30:00,3886
12.01.2023 20:45:00,2926
12.01.2023 21:00:00,4004
12.01.2023 21:15:00,671
12.01.2023 21:30:00,5502
12.01.2023 21:45:00,1095
12.01.2023 22:00:00,9142
12.01.2023 22:15:00,7760
12.01.2023 22:30:00,5784
12.01.2023 22:45:00,5654
12.01.2023 23:00:00,8961
12.01.2023 23:15:00,4276
12.01.2023 23:30:00,8516
12.01.2023 23:45:00,2231
13.01.2023 00:00:00,7163
13.01.2023 00:15:00,7547
13.01.2023 00:30:00,606
13.01.2023 00:45:00,6926
13.01.2023 01:00:00,913
13.01.2023 01:15:00,800
13.01.2023 01:30:00,2224
13.01.2023 01:45:00,3344
13.01.2023 02:00:00,2725
13.01.2023 02:15:00,9977
13.01.2023 02:30:00,9987
13.01.2023 02:45:00,2390
13.01.2023 03:00:00,8161
13.01.2023 03:15:00,8732
13.01.2023 03:30:00,3015
13.01.2023 03:45:00,1527
13.01.2023 04:00:00,1708
13.01.2023 04:15:00,5348
13.01.2023 04:30:00,9193
13.01.2023 04:45:00,2349
13.01.2023 05:00:00,7386
13.01.2023 05:15:00,5556
13.01.2023 05:30:00,2049
13.01.2023 05:45:00,2584
13.01.2023 06:00:00,3736
13.01.2023 06:15:00,5342
13.01.2023 06:30:00,6716
13.01.2023 06:45:00,4783
13.01.2023 07:00:00,2328
13.01.2023 07:15:00,2580
13.01.2023 07:30:00,8173
13.01.2023 07:45:00,4313
13.01.2023 08:00:00,8600
13.01.2023 08:15:00,5406
13.01.2023 08:30:00,5336
13.01.2023 08:45:00,6883
13.01.2023 09:00:00,5413
13.01.2023 09:15:00,3051
13.01.2023 09:30:00,527
13.01.2023 09:45:00,9693
13.01.2023 10:00:00,4381
13.01.2023 10:15:00,7559
13.01.2023 10:30:00,2428
13.01.2023 10:45:00,9660
13.01.2023 11:00:00,542
13.01.2023 11:15:00,7212
13.01.2023 11:30:00,7988
13.01.2023 11:45:00,5529
13.01.2023 12:00:00,9343
13.01.2023 12:15:00,4993
13.01.2023 12:30:00,2942
13.01.2023 12:45:00,9852
13.01.2023 13:00:00,5884
13.01.2023 13:15:00,5656
13.01.2023 13:30:00,1580
13.01.2023 13:45:00,5349
13.01.2023 14:00:00,6127
13.01.2023 14:15:00,6233
13.01.2023 14:30:00,7045
13.01.2023 14:45:00,8020
13.01.2023 15:00:00,8365
13.01.2023 15:15:00,8014
13.01.2023 15:30:00,6900
13.01.2023 15:45:00,769
13.01.2023 16:00:00,4576
13.01.2023 16:15:00,2448
13.01.2023 16:30:00,6852
13.01.2023 16:45:00,2665
13.01.2023 17:00:00,9000
13.01.2023 17:15:00,3007
13.01.2023 17:30:00,9315
13.01.2023 17:45:00,8027
13.01.2023 18:00:00,8535
13.01.2023 18:15:00,1334
13.01.2023 18:30:00,3218
13.01.2023 18:45:00,2717
13.01.2023 19:00:00,7947
13.01.2023 19:15:00,7900
13.01.2023 19:30:00,5337
13.01.2023 19:45:00,3094
13.01.2023 20:00:00,7846
13.01.2023 20:15:00,5840
13.01.2023 20:30:00,5970
13.01.2023 20:45:00,3296
13.01.2023 21:00:00,4382
13.01.2023 21:15:00,9881
13.01.2023 21:30:00,3785
13.01.2023 21:45:00,2705
13.01.2023 22:00:00,2009
13.01.2023 22:15:00,7917
13.01.2023 22:30:00,5291
13.01.2023 22:45:00,501
13.01.2023 23:00:00,877
13.01.2023 23:15:00,7000
13.01.2023 23:30:00,5160
13.01.2023 23:45:00,7365
14.01.2023 00:00:00,4714
14.01.2023 00:15:00,5728
14.01.2023 00:30:00,7985
14.01.2023 00:45:00,2126
14.01.2023 01:00:00,2746
14.01.2023 01:15:00,3708
14.01.2023 01:30:00,5926
14.01.2023 01:45:00,1640
14.01.2023 02:00:00,5137
14.01.2023 02:15:00,1375
14.01.2023 02:30:00,6277
14.01.2023 02:45:00,700
14.01.2023 03:00:00,1013
14.01.2023 03:15:00,4407
14.01.2023 03:30:00,5956
14.01.2023 03:45:00,7196
14.01.2023 04:00:00,5112
14.01.2023 04:15:00,4433
14.01.2023 04:30:00,1409
14.01.2023 04:45:00,1720
14.01.2023 05:00:00,2889
14.01.2023 05:15:00,5586
14.01.2023 05:30:00,4170
14.01.2023 05:45:00,7153
14.01.2023 06:00:00,2156
14.01.2023 06:15:00,2847
14.01.2023 06:30:00,2653
14.01.2023 06:45:00,770
14.01.2023 07:00:00,1424
14.01.2023 07:15:00,9242
14.01.2023 07:30:00,948
14.01.2023 07:45:00,5099
14.01.2023 08:00:00,528
14.01.2023 08:15:00,8346
14.01.2023 08:30:00,9223
14.01.2023 08:45:00,2700
14.01.2023 09:00:00,6990
14.01.2023 09:15:00,3979
14.01.2023 09:30:00,7399
14.01.2023 09:45:00,9918
14.01.2023 10:00:00,8807
14.01.2023 10:15:00,7550
14.01.2023 10:30:00,6682
14.01.2023 10:45:00,4714
14.01.2023 11:00:00,9054
14.01.2023 11:15:00,4302
14.01.2023 11:30:00,700
14.01.2023 11:45:00,7366
14.01.2023 12:00:00,5796
14.01.2023 12:15:00,1034
14.01.2023 12:30:00,1962
14.01.2023 12:45:00,3233
14.01.2023 13:00:00,2520
14.01.2023 13:15:00,2375
14.01.2023 13:30:00,4261
14.01.2023 13:45:00,8815
14.01.2023 14:00:00,5226
14.01.2023 14:15:00,7005
14.01.2023 14:30:00,9641
14.01.2023 14:45:00,1141
14.01.2023 15:00:00,4212
14.01.2023 15:15:00,4110
14.01.2023 15:30:00,8175
14.01.2023 15:45:00,9287
14.01.2023 16:00:00,3958
14.01.2023 16:15:00,5194
14.01.2023 16:30:00,3352
14.01.2023 16:45:00,1067
14.01.2023 17:00:00,6369
14.01.2023 17:15:00,6208
14.01.2023 17:30:00,9218
14.01.2023 17:45:00,8487
14.01.2023 18:00:00,6423
14.01.2023 18:15:00,5392
14.01.2023 18:30:00,7021
14.01.2023 18:45:00,1058
14.01.2023 19:00:00,577
14.01.2023 19:15:00,7754
14.01.2023 19:30:00,2521
14.01.2023 19:45:00,8672
14.01.2023 20:00:00,6299
14.01.2023 20:15:00,5551
14.01.2023 20:30:00,5954
14.01.2023 20:45:00,5592
14.01.2023 21:00:00,2480
14.01.2023 21:15:00,6274
14.01.2023 21:30:00,9425
14.01.2023 21:45:00,9853
14.01.2023 22:00:00,4901
14.01.2023 22:15:00,5774
14.01.2023 22:30:00,8047
14.01.2023 22:45:00,2596
14.01.2023 23:00:00,1206
14.01.2023 23:15:00,2051
14.01.2023 23:30:00,6925
14.01.2023 23:45:00,6342
15.01.2023 00:00:00,1795
15.01.2023 00:15:00,8472
15.01.2023 00:30:00,8011
15.01.2023 00:45:00,921
15.01.2023 01:00:00,3643
15.01.2023 01:15:00,3421
15.01.2023 01:30:00,3359
15.01.2023 01:45:00,3918
15.01.2023 02:00:00,6099
15.01.2023 02:15:00,6049
15.01.2023 02:30:00,5199
15.01.2023 02:45:00,6683
15.01.2023 03:00:00,2285
15.01.2023 03:15:00,2321
15.01.2023 03:30:00,8372
15.01.2023 03:45:00,5855
15.01.2023 04:00:00,1622
15.01.2023 04:15:00,2762
15.01.2023 04:30:00,9382
15.01.2023 04:45:00,5984
15.01.2023 05:00:00,3971
15.01.2023 05:15:00,9877
15.01.2023 05:30:00,8829
15.01.2023 05:45:00,5780
15.01.2023 06:00:00,1552
15.01.2023 06:15:00,4629
15.01.2023 06:30:00,7632
15.01.2023 06:45:00,4584
15.01.2023 07:00:00,5430
15.01.2023 07:15:00,829
15.01.2023 07:30:00,9687
15.01.2023 07:45:00,9607
15.01.2023 08:00:00,9653
15.01.2023 08:15:00,8428
15.01.2023 08:30:00,5778
15.01.2023 08:45:00,4984
15.01.2023 09:00:00,3698
15.01.2023 09:15:00,1914
15.01.2023 09:30:00,9438
15.01.2023 09:45:00,1873
15.01.2023 10:00:00,9025
15.01.2023 10:15:00,3958
15.01.2023 10:30:00,7298
15.01.2023 10:45:00,9642
15.01.2023 11:00:00,1428
15.01.2023 11:15:00,6961
15.01.2023 11:30:00,2984
15.01.2023 11:45:00,8798
15.01.2023 12:00:00,885
15.01.2023 12:15:00,9869
15.01.2023 12:30:00,3985
15.01.2023 12:45:00,7638
15.01.2023 13:00:00,5432
15.01.2023 13:15:00,1914
15.01.2023 13:30:00,1626
15.01.2023 13:45:00,6641
15.01.2023 14:00:00,6760
15.01.2023 14:15:00,1847
15.01.2023 14:30:00,5479
15.01.2023 14:45:00,5068
15.01.2023 15:00:00,2608
15.01.2023 15:15:00,6747
15.01.2023 15:30:00,5457
15.01.2023 15:45:00,7476
15.01.2023 16:00:00,1052
15.01.2023 16:15:00,2085
15.01.2023 16:30:00,7572
15.01.2023 16:45:00,3227
15.01.2023 17:00:00,3621
15.01.2023 17:15:00,8508
15.01.2023 17:30:00,6813
15.01.2023 17:45:00,5414
15.01.2023 18:00:00,2382
15.01.2023 18:15:00,9949
15.01.2023 18:30:00,5777
15.01.2023 18:45:00,5247
15.01.2023 19:00:00,9905
15.01.2023 19:15:00,9100
15.01.2023 19:30:00,4824
15.01.2023 19:45:00,6189
15.01.2023 20:00:00,4786
15.01.2023 20:15:00,8047
15.01.2023 20:30:00,4540
15.01.2023 20:45:00,4340
15.01.2023 21:00:00,6537
15.01.2023 21:15:00,7838
15.01.2023 21:30:00,1192
15.01.2023 21:45:00,4144
15.01.2023 22:00:00,9733
15.01.2023 22:15:00,8821
15.01.2023 22:30:00,1494
15.01.2023 22:45:00,5821
15.01.2023 23:00:00,5327
15.01.2023 23:15:00,9719
15.01.2023 23:30:00,4765
15.01.2023 23:45:00,9256
16.01.2023 00:00:00,7914
16.01.2023 00:15:00,6225
16.01.2023 00:30:00,8905
16.01.2023 00:45:00,2962
16.01.2023 01:00:00,4084
16.01.2023 01:15:00,5308
16.01.2023 01:30:00,8424
16.01.2023 01:45:00,2589
16.01.2023 02:00:00,4096
16.01.2023 02:15:00,5057
16.01.2023 02:30:00,505
16.01.2023 02:45:00,4763
16.01.2023 03:00:00,1037
16.01.2023 03:15:00,7055
16.01.2023 03:30:00,6820
16.01.2023 03:45:00,9772
16.01.2023 04:00:00,9071
16.01.2023 04:15:00,5217
16.01.2023 04:30:00,4347
16.01.2023 04:45:00,2624
16.01.2023 05:00:00,3717
16.01.2023 05:15:00,4801
16.01.2023 05:30:00,4893
16.01.2023 05:45:00,4774
16.01.2023 06:00:00,3597
16.01.2023 06:15:00,7208
16.01.2023 06:30:00,6364
16.01.2023 06:45:00,3209
16.01.2023 07:00:00,2082
16.01.2023 07:15:00,2887
16.01.2023 07:30:00,1815
16.01.2023 07:45:00,2000
16.01.2023 08:00:00,736
16.01.2023 08:15:00,719
16.01.2023 08:30:00,2148
16.01.2023 08:45:00,5164
16.01.2023 09:00:00,6275
16.01.2023 09:15:00,6207
16.01.2023 09:30:00,2474
16.01.2023 09:45:00,2478
16.01.2023 10:00:00,4721
16.01.2023 10:15:00,3188
16.01.2023 10:30:00,1406
16.01.2023 10:45:00,2549
16.01.2023 11:00:00,1247
16.01.2023 11:15:00,4669
16.01.2023 11:30:00,8142
16.01.2023 11:45:00,6468
16.01.2023 12:00:00,1383
16.01.2023 12:15:00,2763
16.01.2023 12:30:00,4436
16.01.2023 12:45:00,4444
16.01.2023 13:00:00,1825
16.01.2023 13:15:00,2110
16.01.2023 13:30:00,8416
16.01.2023 13:45:00,9507
16.01.2023 14:00:00,9497
16.01.2023 14:15:00,9163
16.01.2023 14:30:00,1999
16.01.2023 14:45:00,4459
16.01.2023 15:00:00,3075
16.01.2023 15:15:00,2000
16.01.2023 15:30:00,7710
16.01.2023 15:45:00,2779
16.01.2023 16:00:00,3571
16.01.2023 16:15:00,5740
16.01.2023 16:30:00,7676
16.01.2023 16:45:00,8467
16.01.2023 17:00:00,5920
16.01.2023 17:15:00,2350
16.01.2023 17:30:00,9469
16.01.2023 17:45:00,2089
16.01.2023 18:00:00,4249
16.01.2023 18:15:00,627
16.01.2023 18:30:00,5449
16.01.2023 18:45:00,3885
16.01.2023 19:00:00,4747
16.01.2023 19:15:00,8156
16.01.2023 19:30:00,8187
16.01.2023 19:45:00,806
16.01.2023 20:00:00,7234
16.01.2023 20:15:00,1111
16.01.2023 20:30:00,5336
16.01.2023 20:45:00,4116
16.01.2023 21:00:00,5166
16.01.2023 21:15:00,8480
16.01.2023 21:30:00,9078
16.01.2023 21:45:00,2384
16.01.2023 22:00:00,4458
16.01.2023 22:15:00,6614
16.01.2023 22:30:00,3286
16.01.2023 22:45:00,789
16.01.2023 23:00:00,6189
16.01.2023 23:15:00,761
16.01.2023 23:30:00,2204
16.01.2023 23:45:00,694
17.01.2023 00:00:00,7383
17.01.2023 00:15:00,2117
17.01.2023 00:30:00,3068
17.01.2023 00:45:00,6799
17.01.2023 01:00:00,1446
17.01.2023 01:15:00,2279
17.01.2023 01:30:00,6976
17.01.2023 01:45:00,7349
17.01.2023 02:00:00,565
17.01.2023 02:15:00,6410
17.01.2023 02:30:00,3088
17.01.2023 02:45:00,6947
17.01.2023 03:00:00,1949
17.01.2023 03:15:00,6066
17.01.2023 03:30:00,9100
17.01.2023 03:45:00,2277
17.01.2023 04:00:00,8401
17.01.2023 04:15:00,9232
17.01.2023 04:30:00,1711
17.01.2023 04:45:00,9993
17.01.2023 05:00:00,4111
17.01.2023 05:15:00,9903
17.01.2023 05:30:00,8866
17.01.2023 05:45:00,3418
17.01.2023 06:00:00,4208
17.01.2023 06:15:00,3674
17.01.2023 06:30:00,8133
17.01.2023 06:45:00,4471
17.01.2023 07:00:00,1496
17.01.2023 07:15:00,4385
17.01.2023 07:30:00,6987
17.01.2023 07:45:00,5250
17.01.2023 08:00:00,2408
17.01.2023 08:15:00,7439
17.01.2023 08:30:00,5367
17.01.2023 08:45:00,7500
17.01.2023 09:00:00,2029
17.01.2023 09:15:00,3863
17.01.2023 09:30:00,6697
17.01.2023 09:45:00,4043
17.01.2023 10:00:00,8944
17.01.2023 10:15:00,4295
17.01.2023 10:30:00,3042
17.01.2023 10:45:00,6026
17.01.2023 11:00:00,9140
17.01.2023 11:15:00,7178
17.01.2023 11:30:00,4613
17.01.2023 11:45:00,9548
17.01.2023 12:00:00,8313
17.01.2023 12:15:00,2833
17.01.2023 12:30:00,1544
17.01.2023 12:45:00,5545
17.01.2023 13:00:00,1535
17.01.2023 13:15:00,6697
17.01.2023 13:30:00,7014
17.01.2023 13:45:00,924
17.01.2023 14:00:00,6219
17.01.2023 14:15:00,2337
17.01.2023 14:30:00,3377
17.01.2023 14:45:00,9682
17.01.2023 15:00:00,8501
17.01.2023 15:15:00,5361
17.01.2023 15:30:00,5989
17.01.2023 15:45:00,3053
17.01.2023 16:00:00,9982
17.01.2023 16:15:00,6358
17.01.2023 16:30:00,1925
17.01.2023 16:45:00,6038
17.01.2023 17:00:00,9536
17.01.2023 17:15:00,5945
17.01.2023 17:30:00,7462
17.01.2023 17:45:00,5258
17.01.2023 18:00:00,5474
17.01.2023 18:15:00,3080
17.01.2023 18:30:00,7390
17.01.2023 18:45:00,7492
17.01.2023 19:00:00,1234
17.01.2023 19:15:00,3675
17.01.2023 19:30:00,1869
17.01.2023 19:45:00,4339
17.01.2023 20:00:00,723
17.01.2023 20:15:00,6449
17.01.2023 20:30:00,3916
17.01.2023 20:45:00,4148
17.01.2023 21:00:00,7670
17.01.2023 21:15:00,5550
17.01.2023 21:30:00,5416
17.01.2023 21:45:00,7155
17.01.2023 22:00:00,7313
17.01.2023 22:15:00,8980
17.01.2023 22:30:00,5929
17.01.2023 22:45:00,9414
17.01.2023 23:00:00,8693
17.01.2023 23:15:00,4241
17.01.2023 23:30:00,4025
17.01.2023 23:45:00,7633
18.01.2023 00:00:00,5305
18.01.2023 00:15:00,1727
18.01.2023 00:30:00,5932
18.01.2023 00:45:00,1112
18.01.2023 01:00:00,1121
18.01.2023 01:15:00,3296
18.01.2023 01:30:00,7027
18.01.2023 01:45:00,7909
18.01.2023 02:00:00,9709
18.01.2023 02:15:00,5282
18.01.2023 02:30:00,4597
18.01.2023 02:45:00,6775
18.01.2023 03:00:00,8979
18.01.2023 03:15:00,575
18.01.2023 03:30:00,1423
18.01.2023 03:45:00,1969
18.01.2023 04:00:00,9245
18.01.2023 04:15:00,5116
18.01.2023 04:30:00,7460
18.01.2023 04:45:00,8857
18.01.2023 05:00:00,7706
18.01.2023 05:15:00,1349
18.01.2023 05:30:00,6710
18.01.2023 05:45:00,2312
18.01.2023 06:00:00,7524
18.01.2023 06:15:00,5165
18.01.2023 06:30:00,6445
18.01.2023 06:45:00,8093
18.01.2023 07:00:00,8305
18.01.2023 07:15:00,4368
18.01.2023 07:30:00,7540
18.01.2023 07:45:00,8888
18.01.2023 08:00:00,6072
18.01.2023 08:15:00,2726
18.01.2023 08:30:00,4282
18.01.2023 08:45:00,2224
18.01.2023 09:00:00,7495
18.01.2023 09:15:00,7531
18.01.2023 09:30:00,6829
18.01.2023 09:45:00,1099
18.01.2023 10:00:00,5013
18.01.2023 10:15:00,5680
18.01.2023 10:30:00,7236
18.01.2023 10:45:00,9701
18.01.2023 11:00:00,8947
18.01.2023 11:15:00,9603
18.01.2023 11:30:00,5283
18.01.2023 11:45:00,8068
18.01.2023 12:00:00,9321
18.01.2023 12:15:00,8887
18.01.2023 12:30:00,5434
18.01.2023 12:45:00,9013
18.01.2023 13:00:00,1907
18.01.2023 13:15:00,7191
18.01.2023 13:30:00,1782
18.01.2023 13:45:00,9056
18.01.2023 14:00:00,3280
18.01.2023 14:15:00,661
18.01.2023 14:30:00,6934
18.01.2023 14:45:00,8912
18.01.2023 15:00:00,1525
18.01.2023 15:15:00,7768
18.01.2023 15:30:00,9112
18.01.2023 15:45:00,5528
18.01.2023 16:00:00,4109
18.01.2023 16:15:00,4256
18.01.2023 16:30:00,8104
18.01.2023 16:45:00,7257
18.01.2023 17:00:00,6286
18.01.2023 17:15:00,7053
18.01.2023 17:30:00,9412
18.01.2023 17:45:00,3112
18.01.2023 18:00:00,4438
18.01.2023 18:15:00,988
18.01.2023 18:30:00,8947
18.01.2023 18:45:00,6841
18.01.2023 19:00:00,1185
18.01.2023 19:15:00,8119
18.01.2023 19:30:00,1461
18.01.2023 19:45:00,4479
18.01.2023 20:00:00,7204
18.01.2023 20:15:00,1959
18.01.2023 20:30:00,6331
18.01.2023 20:45:00,4832
18.01.2023 21:00:00,1693
18.01.2023 21:15:00,1967
18.01.2023 21:30:00,8494
18.01.2023 21:45:00,6221
18.01.2023 22:00:00,5812
18.01.2023 22:15:00,6517
18.01.2023 22:30:00,5939
18.01.2023 22:45:00,2301
18.01.2023 23:00:00,9449
18.01.2023 23:15:00,2427
18.01.2023 23:30:00,5589
18.01.2023 23:45:00,3074
19.01.2023 00:00:00,3000
19.01.2023 00:15:00,4542
19.01.2023 00:30:00,6737
19.01.2023 00:45:00,1327
19.01.2023 01:00:00,5564
19.01.2023 01:15:00,3546
19.01.2023 01:30:00,8316
19.01.2023 01:45:00,9234
19.01.2023 02:00:00,6764
19.01.2023 02:15:00,5496
19.01.2023 02:30:00,792
19.01.2023 02:45:00,2236
19.01.2023 03:00:00,9713
19.01.2023 03:15:00,9315
19.01.2023 03:30:00,7367
19.01.2023 03:45:00,9266
19.01.2023 04:00:00,756
19.01.2023 04:15:00,6062
19.01.2023 04:30:00,4009
19.01.2023 04:45:00,5703
19.01.2023 05:00:00,1763
19.01.2023 05:15:00,4033
19.01.2023 05:30:00,6488
19.01.2023 05:45:00,9683
19.01.2023 06:00:00,3712
19.01.2023 06:15:00,9210
19.01.2023 06:30:00,1198
